Symbol,Name,Currency,Last Price,ADT (Value),Turnover Rate %,Market Cap,Exchange,Board
STX.US,Seagate Technology Holdings plc,USD,308.26,1082243010.0666666,1.732075131887574,67161239366.04,NASD,SecurityBoard.Unknown
ADI.US,"Analog Devices, Inc.",USD,292.89,1081999465.8155334,0.8131125879255127,143414788470.33,NASD,SecurityBoard.Unknown
VRT.US,Vertiv Holdings Co,USD,171.54,1081336087.7333333,1.6681514293686108,65586314212.02,NYSE,SecurityBoard.Unknown
FXI.US,iShares China Large-Cap ETF,USD,39.28,1068596084.1666666,16.19128251996451,6640284000.0,AMEX,SecurityBoard.Unknown
KLAC.US,KLA Corporation,USD,1359.69,1064227597.6599667,0.6570164946249251,178652848055.22,NASD,SecurityBoard.Unknown
SPOT.US,Spotify Technology S.A.,USD,569.62,1063090862.1333333,0.8886189543492736,117389402320.58,NYSE,SecurityBoard.Unknown
XLP.US,The Consumer Staples Sel SectSPDR® ETF,USD,76.62,1062442834.3694999,6.788073419641841,15306516005.580002,AMEX,SecurityBoard.Unknown
CMCSA.US,Comcast Corporation,USD,27.9,1049560894.6220334,1.0180098357887741,101664656689.5,NASD,SecurityBoard.Unknown
ACN.US,Accenture plc,USD,273.98,1046111713.7221334,0.6365382699288016,168581744460.92,NYSE,SecurityBoard.Unknown
MELI.US,"MercadoLibre, Inc.",USD,2162.61,1042208660.6,1.0080699028465396,109638232765.02,NASD,SecurityBoard.Unknown
MCD.US,McDonald's Corporation,USD,304.16,1042147757.2540333,0.4721412429763295,216608867096.00003,NYSE,SecurityBoard.Unknown
VEA.US,Vanguard FTSE Developed Markets ETF,USD,63.88,1031210951.2333333,0.5734067269153079,184268752907.52002,AMEX,SecurityBoard.Unknown
APH.US,Amphenol Corporation,USD,138.91,1030415749.1122334,0.6185448522431986,170033550616.28,NYSE,SecurityBoard.Unknown
CRDO.US,Credo Technology Group Holding Ltd,USD,141.0,1029267245.5,3.6067279339054883,25469072379.0,NASD,SecurityBoard.Unknown
IN00338.US,Industrial Conglomerates,USD,1638.76,1027648149.4623333,0.0,0.0,,SecurityBoard.USSector
EWZ.US,iShares MSCI Brazil ETF,USD,32.7,1027079230.0589334,16.945624885783392,6083835000.000001,AMEX,SecurityBoard.Unknown
IN00317.US,Agricultural and Farm Machinery,USD,1690.867,1025231303.729,0.0,0.0,,SecurityBoard.USSector
IEFA.US,iShares Core MSCI EAFE ETF,USD,91.3,1023525306.5,0.6662561971776382,156999480000.0,AMEX,SecurityBoard.Unknown
CP00075.US,Famous Pink Sheets,USD,1581.038,1011059039.809,0.0,0.0,,SecurityBoard.USSector
VZ.US,Verizon Communications Inc.,USD,40.13,1008308725.0796,0.5901977911129168,169205154873.57,NYSE,SecurityBoard.Unknown
DASH.US,"DoorDash, Inc.",USD,230.52,1007691175.7797333,1.0624707738264874,99353778599.88,NASD,SecurityBoard.Unknown
LULU.US,lululemon athletica inc.,USD,211.72,999840375.2618,4.2452871820375115,24836026743.44,NASD,SecurityBoard.Unknown
SHOP.US,Shopify Inc.,USD,166.74,990712128.5059,0.46910359589382966,217069284312.30002,NASD,SecurityBoard.Unknown
SNPS.US,"Synopsys, Inc.",USD,519.7,988823851.7935333,1.1529637325233184,96533585358.1,NASD,SecurityBoard.Unknown
SOXS.US,Direxion Daily Semicondct Bear 3X ETF,USD,2.45,988767472.1666666,163.42951324206928,465834478.90000004,AMEX,SecurityBoard.Unknown
OKLO.US,Oklo Inc.,USD,97.6,981992917.9666667,7.006382871487355,15249714520.0,NYSE,SecurityBoard.Unknown
TMUS.US,"T-Mobile US, Inc.",USD,197.29,979030482.0580333,0.4348792506244244,220670172243.53998,NASD,SecurityBoard.Unknown
SPYM.US,State Street® SPDR® Port S&P 500® ETF,USD,81.14,973376362.5333333,22011.171878787878,4462700.0,AMEX,SecurityBoard.Unknown
CRCL.US,Circle,USD,80.59,964839017.8333334,5.051103279745033,18976977878.690002,NYSE,SecurityBoard.Unknown
NVO.US,Novo Nordisk A/S,USD,56.57,963003368.4,0.43491609953078286,251367626320.37,NYSE,SecurityBoard.Unknown
ETHA.US,iShares Ethereum Trust ETF,USD,23.68,954777644.8333334,15.333563236236383,6405913600.0,NASD,SecurityBoard.Unknown
ETN.US,Eaton Corporation plc,USD,322.67,953926517.5,0.7457681513903193,125325028000.0,NYSE,SecurityBoard.Unknown
TMO.US,Thermo Fisher Scientific Inc.,USD,617.15,948157596.9488333,0.4333362019613568,231868228611.85,NYSE,SecurityBoard.Unknown
IWF.US,iShares Russell 1000 Growth ETF,USD,476.95,937073867.7,0.7539739517719667,124937052500.0,AMEX,SecurityBoard.Unknown
IN00270.US,Silver,USD,2790.941,929024316.5926666,0.0,0.0,,SecurityBoard.USSector
AMGN.US,Amgen Inc.,USD,341.64,928160071.5798,0.5228378073636246,183966536440.44,NASD,SecurityBoard.Unknown
PM.US,Philip Morris International Inc.,USD,155.15,927365987.9162667,0.38322378932377454,241512501907.35,NYSE,SecurityBoard.Unknown
NVDL.US,GraniteShares 2x Long NVDA Daily ETF,USD,90.43,922010185.8333334,18.200927072235107,5409523142.580001,NASD,SecurityBoard.Unknown
RDDT.US,"Reddit, Inc.",USD,255.5,917797290.1666666,2.125134265313704,48416167957.5,NYSE,SecurityBoard.Unknown
IWD.US,iShares Russell 1000 Value ETF,USD,214.35,912220513.3,1.3531244110902647,68549130000.0,AMEX,SecurityBoard.Unknown
IN00318.US,Copper,USD,3285.98,912187156.7093333,0.0,0.0,,SecurityBoard.USSector
MS.US,Morgan Stanley,USD,184.79,904278901.5132,0.3230798811656452,293688467579.69,NYSE,SecurityBoard.Unknown
T.US,AT&T Inc.,USD,23.97,898523711.8641666,0.5116208203788983,169934104395.15,NYSE,SecurityBoard.Unknown
PYPL.US,"PayPal Holdings, Inc.",USD,58.51,895437994.7318,1.5811504038332653,54744995770.03,NASD,SecurityBoard.Unknown
ALAB.US,"Astera Labs, Inc.",USD,165.77,894190639.2333333,3.3339727907305425,27999152424.320004,NASD,SecurityBoard.Unknown
IONQ.US,"IonQ, Inc.",USD,49.78,890314103.0,5.122222803966148,17636038039.98,NYSE,SecurityBoard.Unknown
AXP.US,American Express Company,USD,378.22,887533409.2424333,0.3447963272870306,260537472197.66,NYSE,SecurityBoard.Unknown
QBTS.US,D-Wave Quantum Inc.,USD,30.2,886351958.3666667,9.424648722414277,10573678450.6,NYSE,SecurityBoard.Unknown
RGTI.US,"Rigetti Computing, Inc.",USD,25.21,884712963.3333334,10.584180653748215,8319957426.38,NASD,SecurityBoard.Unknown
IN00282.US,Mortgage REITs,USD,1335.294,870946954.2113334,0.0,0.0,,SecurityBoard.USSector
PDD.US,PDD Holdings Inc.,USD,120.97,870551014.9311,0.5372460283237288,171734632508.13998,NASD,SecurityBoard.Unknown
ISRG.US,"Intuitive Surgical, Inc.",USD,592.27,864574517.2666667,0.4298206334902521,209957389155.71,NASD,SecurityBoard.Unknown
NEM.US,Newmont Corporation,USD,108.01,862669628.2666667,0.8149279301175387,117674903835.65001,NYSE,SecurityBoard.Unknown
BSX.US,Boston Scientific Corporation,USD,98.65,858818009.6666666,0.6045368001511907,146242907147.35,NYSE,SecurityBoard.Unknown
AAL.US,American Airlines Group Inc.,USD,15.99,849760640.3666667,8.541452631900913,10554783055.05,NASD,SecurityBoard.Unknown
VCIT.US,Vanguard Interm-Term Corp Bd ETF,USD,83.95,847744004.1273667,1.5235820712213157,55648965727.0,NASD,SecurityBoard.Unknown
AGG.US,iShares Core US Aggregate Bond ETF,USD,100.12,838617866.5333333,0.6419693113581194,130606540000.0,AMEX,SecurityBoard.Unknown
SCHW.US,The Charles Schwab Corporation,USD,101.93,831439253.9666667,0.483655525157863,181123164966.1,NYSE,SecurityBoard.Unknown
BMY.US,Bristol-Myers Squibb Company,USD,56.72,830610261.2988666,0.7778395524072249,115467911691.44,NYSE,SecurityBoard.Unknown
DELL.US,Dell Technologies Inc.,USD,120.07,827439536.4333333,0.9611485707047822,79569140872.34999,NYSE,SecurityBoard.Unknown
KRE.US,SPDR® S&P Regional Banking ETF,USD,66.75,822211220.0666667,22.45867870222221,3721485048.75,AMEX,SecurityBoard.Unknown
IN00259.US,Diversified Support Services,USD,1801.061,821196445.8136667,0.0,0.0,,SecurityBoard.USSector
AGQ.US,ProShares Ultra Silver,USD,188.83,807977539.3666667,34.86158609199677,2907326004.5800004,AMEX,SecurityBoard.Unknown
RTX.US,RTX Corporation,USD,185.73,807556846.9,0.3381761947203198,249021572787.65997,NYSE,SecurityBoard.Unknown
ONDS.US,Ondas Holdings Inc.,USD,12.18,800901884.8,23.402206893897194,4559691925.74,NASD,SecurityBoard.Unknown
RIVN.US,"Rivian Automotive, Inc.",USD,20.06,800485601.1666666,3.491681692303292,24591817086.899998,NASD,SecurityBoard.Unknown
GILD.US,"Gilead Sciences, Inc.",USD,124.35,799691251.0273,0.5246837630485798,154278511120.05,NASD,SecurityBoard.Unknown
ANET.US,"Arista Networks, Inc.",USD,130.08,798934559.3042333,0.49123894560268233,163807801905.6,NYSE,SecurityBoard.Unknown
XLU.US,The Utilities Select Sector SPDR® ETF,USD,41.87,795596789.2666667,6.5661712823450555,10127271079.199999,AMEX,SecurityBoard.Unknown
CEG.US,Constellation Energy Corporation,USD,338.63,782064394.9615667,0.7002687800180311,105750789790.4,NASD,SecurityBoard.Unknown
IEMG.US,iShares Core MSCI Emerging Markets ETF,USD,69.77,780927299.7246,0.7153401777285227,113320434000.0,AMEX,SecurityBoard.Unknown
MDB.US,"MongoDB, Inc.",USD,440.6,776707726.5333333,2.379372801374488,35861209456.0,NASD,SecurityBoard.Unknown
COF.US,Capital One Financial Corporation,USD,253.25,776118550.3266666,0.5160389101448659,160999535466.25,NYSE,SecurityBoard.Unknown
IN00294.US,Fertilizers and Agricultural Chemicals,USD,1160.261,774232231.4226667,0.0,0.0,,SecurityBoard.USSector
IN00373.US,Education Services,USD,347.125,768316744.0926666,0.0,0.0,,SecurityBoard.USSector
SBUX.US,Starbucks Corporation,USD,86.69,767796568.8837334,0.7875701345528098,98575199000.0,NASD,SecurityBoard.Unknown
BIL.US,SPDR® Blmbg 1-3 Mth T-Bill ETF,USD,91.45,765551298.3,1.8332028049269484,41746422299.35,AMEX,SecurityBoard.Unknown
ABT.US,Abbott Laboratories,USD,127.04,765106350.6377666,0.34960058377937436,220901480506.88,NYSE,SecurityBoard.Unknown
FCX.US,Freeport-McMoRan Inc.,USD,55.5,762583557.4793667,1.096493138928217,79694151630.0,NYSE,SecurityBoard.Unknown
IN00315.US,Commodity Chemicals,USD,793.955,761093886.601,0.0,0.0,,SecurityBoard.USSector
IN00307.US,Diversified Financial Services,USD,2236.777,758921475.5243334,0.0,0.0,,SecurityBoard.USSector
CLS.US,Celestica Inc.,USD,305.87,757854233.4,2.133884653735142,35185047666.82,NYSE,SecurityBoard.Unknown
SPGI.US,S&P Global Inc.,USD,537.5,755189335.3027667,0.4913203434610304,162755000000.0,NYSE,SecurityBoard.Unknown
NEE.US,"NextEra Energy, Inc.",USD,78.37,753124341.3389666,0.44287373853710876,163214120935.08002,NYSE,SecurityBoard.Unknown
DE.US,Deere & Company,USD,475.2,745768269.7232333,0.5793081902382649,128515671662.4,NYSE,SecurityBoard.Unknown
COHR.US,Coherent Corp.,USD,191.62,742874262.4,2.4421214150591477,32712118187.32,NYSE,SecurityBoard.Unknown
IEF.US,iShares 7-10 Year Treasury Bond ETF,USD,96.48,737373487.8666667,2.0655555044630782,35668656000.0,NASD,SecurityBoard.Unknown
TJX.US,"The TJX Companies, Inc.",USD,154.04,736233026.1507334,0.4314931156664904,171056351313.8,NYSE,SecurityBoard.Unknown
LEN.US,Lennar Corporation,USD,103.93,727784130.5518334,2.4401701646239338,25672390340.24,NYSE,SecurityBoard.Unknown
DHR.US,Danaher Corporation,USD,235.57,727426778.8333334,0.451738374379561,166394766555.91,NYSE,SecurityBoard.Unknown
VST.US,Vistra Corp.,USD,154.6,725418185.9,1.2821226840597697,52382420754.0,NYSE,SecurityBoard.Unknown
FIX.US,"Comfort Systems USA, Inc.",USD,1035.12,724354592.7333333,2.1516820840537667,36428926403.99999,NYSE,SecurityBoard.Unknown
HON.US,Honeywell International Inc.,USD,199.51,722352136.3122001,0.582603710820605,126666346868.08,NASD,SecurityBoard.Unknown
APLD.US,Applied Digital Corporation,USD,29.56,717064803.5333333,9.18531203221537,8442242619.96,NASD,SecurityBoard.Unknown
GM.US,General Motors Company,USD,81.91,705833934.3727666,0.9611070668095748,76422030000.0,NYSE,SecurityBoard.Unknown
LMT.US,Lockheed Martin Corporation,USD,496.87,704050273.7374667,0.6382572891921581,114974622898.52,NYSE,SecurityBoard.Unknown
IN00308.US,Commercial and Residential Mortgage Finance,USD,2623.303,697834030.6533333,0.0,0.0,,SecurityBoard.USSector
SMCI.US,"Super Micro Computer, Inc.",USD,30.01,694921202.8333334,3.6589693022895298,17915103701.33,NASD,SecurityBoard.Unknown
ZTS.US,Zoetis Inc.,USD,125.67,694137033.8768001,1.278665502664173,55381916203.38,NYSE,SecurityBoard.Unknown
WDAY.US,"Workday, Inc.",USD,211.14,693977468.5090667,1.2157456273764258,55529820000.0,NASD,SecurityBoard.Unknown
ARES.US,Ares Management Corporation,USD,170.8,690152397.0295666,1.2214746558322551,55829415471.200005,NYSE,SecurityBoard.Unknown
PGR.US,The Progressive Corporation,USD,209.1,688940696.4666667,0.5217024249411708,122615662047.59999,NYSE,SecurityBoard.Unknown
IN00272.US,Health Care Technology,USD,463.968,688034413.1196667,0.0,0.0,,SecurityBoard.USSector
IAU.US,iShares Gold Trust,USD,83.81,687279776.3,1.1218988043238474,63318455000.0,AMEX,SecurityBoard.Unknown
CIEN.US,Ciena Corporation,USD,259.27,684561423.4333333,2.2362244809637866,36519407143.45,NYSE,SecurityBoard.Unknown
VTV.US,Vanguard Value ETF,USD,194.02,682862066.4666667,0.2240148344649989,309226255531.26,AMEX,SecurityBoard.Unknown
FISV.US,"Fiserv, Inc.",USD,68.71,680906643.5,1.8980747823114608,36955803155.77,NASD,SecurityBoard.Unknown
COP.US,ConocoPhillips,USD,93.94,680351662.2333333,0.5895755066604651,116083372405.0,NYSE,SecurityBoard.Unknown
INSM.US,Insmed Incorporated,USD,176.0,678569078.3727,1.6938237170043877,37536130544.0,NASD,SecurityBoard.Unknown
REGN.US,"Regeneron Pharmaceuticals, Inc.",USD,812.27,676721325.2843666,0.8731507603197615,83338466623.28,NASD,SecurityBoard.Unknown
NXPI.US,NXP Semiconductors N.V.,USD,239.34,671555135.0591333,1.2072206958170182,60235767889.14,NASD,SecurityBoard.Unknown
MPWR.US,"Monolithic Power Systems, Inc.",USD,959.08,670833308.3666667,1.4856293791443143,45946645560.0,NASD,SecurityBoard.Unknown
TGT.US,Target Corporation,USD,103.67,669810733.1,1.5496397108635211,46942441354.06,NYSE,SecurityBoard.Unknown
LOW.US,"Lowe's Companies, Inc.",USD,247.12,667968200.2666667,0.48749291331281813,138622324053.84,NYSE,SecurityBoard.Unknown
CMG.US,"Chipotle Mexican Grill, Inc.",USD,38.87,666843350.2666667,1.4090551785126375,51396945860.0,NYSE,SecurityBoard.Unknown
UNP.US,Union Pacific Corporation,USD,224.48,666731537.0839667,0.48165779071339504,133152756362.72,NYSE,SecurityBoard.Unknown
WELL.US,Welltower Inc.,USD,185.65,665362678.2666667,0.5040754541920999,127416801182.95,NYSE,SecurityBoard.Unknown
TZA.US,Direxion Daily Small Cap Bear 3X ETF,USD,6.72,653737796.7666667,320.5343092070431,190665195.84,AMEX,SecurityBoard.Unknown
IN00263.US,Distillers and Vintners,USD,519.963,641105031.9636667,0.0,0.0,,SecurityBoard.USSector
RBLX.US,Roblox Corporation,USD,76.42,638119735.6333333,1.0468214242472007,53641147321.36,NYSE,SecurityBoard.Unknown
JCI.US,Johnson Controls International plc,USD,112.41,636941686.4300001,0.8934649978271465,68697758978.549995,NYSE,SecurityBoard.Unknown
IJR.US,iShares Core S&P Small-Cap ETF,USD,123.72,634978494.6666666,0.7156455095585201,89956812000.0,AMEX,SecurityBoard.Unknown
RCL.US,Royal Caribbean Cruises Ltd.,USD,302.42,634203628.6666666,0.8453449365070906,82473856992.24,NYSE,SecurityBoard.Unknown
BLK.US,"BlackRock, Inc.",USD,1075.09,627662030.1,0.37694691602913305,166801190756.81,NYSE,SecurityBoard.Unknown
MDLN.US,Medline Inc.,USD,40.43,623853149.2857143,1.1779100957382231,53167701223.26,NASD,SecurityBoard.Unknown
ALNY.US,"Alnylam Pharmaceuticals, Inc.",USD,422.5,619520451.3333334,1.134333023867849,55818088105.0,NASD,SecurityBoard.Unknown
MDT.US,Medtronic plc,USD,99.77,618361237.0,0.4820319146832212,127906557532.15999,NYSE,SecurityBoard.Unknown
F.US,Ford Motor Company,USD,13.74,617888680.2666667,1.1621641585836961,54747010296.840004,NYSE,SecurityBoard.Unknown
ADP.US,"Automatic Data Processing, Inc.",USD,261.26,617570214.2055666,0.5894850382656482,105666278857.44,NASD,SecurityBoard.Unknown
NU.US,Nu Holdings Ltd.,USD,17.5,617147879.7081333,0.7527659606181448,84797574907.5,NYSE,SecurityBoard.Unknown
SLB.US,SLB N.V.,USD,42.37,616798119.7333333,1.053026281360091,63297544414.95,NYSE,SecurityBoard.Unknown
MDLZ.US,"Mondelez International, Inc.",USD,51.51,616031039.5322334,0.8750426182597116,66466365922.92,NASD,SecurityBoard.Unknown
EMB.US,iShares JP Morgan USD Em Mkts Bd ETF,USD,96.16,615851864.5854,4.313523774179037,14250912000.0,NASD,SecurityBoard.Unknown
CCL.US,Carnival Corporation & plc,USD,32.11,611060298.7,1.6337755622753298,42147829779.12,NYSE,SecurityBoard.Unknown
KWEB.US,KraneShares CSI China Internet ETF,USD,35.52,608477223.4666667,8.950130084783579,6633360000.000001,AMEX,SecurityBoard.Unknown
XLC.US,State Street® CommServSelSectSPDR®ETF,USD,117.09,605749166.1,2.3483719954904174,25964707500.0,AMEX,SecurityBoard.Unknown
HCA.US,"HCA Healthcare, Inc.",USD,470.65,604675787.865,0.5484883542753187,107399459035.0,NYSE,SecurityBoard.Unknown
BND.US,Vanguard Total Bond Market ETF,USD,74.26,603616375.5305,0.4530909064713668,133268705316.68001,NASD,SecurityBoard.Unknown
VRTX.US,Vertex Pharmaceuticals Incorporated,USD,484.15,600391863.1523334,0.5260279767461696,122837972028.65,NASD,SecurityBoard.Unknown
IJH.US,iShares Core S&P Mid-Cap ETF,USD,68.26,599739722.3333334,0.5863655603059081,104577733000.00002,AMEX,SecurityBoard.Unknown
IYR.US,iShares US Real Estate ETF,USD,93.78,599428215.9,16.018090210970463,3704310000.0,AMEX,SecurityBoard.Unknown
AZO.US,"AutoZone, Inc.",USD,3318.08,596287585.2996,1.0246984199068787,54973355503.68,NYSE,SecurityBoard.Unknown
KVUE.US,Kenvue Inc.,USD,16.74,592203179.3438,1.809438440086953,32070528325.799995,NYSE,SecurityBoard.Unknown
SYK.US,Stryker Corporation,USD,367.75,591510026.9216,0.4313831903338084,140636296552.0,NYSE,SecurityBoard.Unknown
MCK.US,McKesson Corporation,USD,823.95,587343159.0,0.5757343329013629,101697388267.5,NYSE,SecurityBoard.Unknown
EWY.US,iShares MSCI South Korea ETF,USD,107.03,582338944.1407334,8.816521676300578,7406476000.0,AMEX,SecurityBoard.Unknown
B.US,Barrick Mining Corporation,USD,47.27,580234323.5443667,0.7941645262378123,80642326453.3,NYSE,SecurityBoard.Unknown
SE.US,Sea,USD,139.24,579562207.1666666,0.7488599868665909,82432855610.16,NYSE,SecurityBoard.Unknown
BBAI.US,"BigBear.ai Holdings, Inc.",USD,5.99,575814379.7333333,21.344352305887913,2614941855.7200003,NYSE,SecurityBoard.Unknown
TER.US,"Teradyne, Inc.",USD,222.48,575050574.6333333,1.8845773883819343,34842215251.439995,NASD,SecurityBoard.Unknown
IN00347.US,Food Distributors,USD,1427.514,574768101.4276668,0.0,0.0,,SecurityBoard.USSector
ARKK.US,ARK Innovation ETF,USD,81.14,569998444.8333334,7.421663125,7789440000.0,AMEX,SecurityBoard.Unknown
ABNB.US,"Airbnb, Inc.",USD,137.04,567662804.7133,0.7320729698894555,83094170562.23999,NASD,SecurityBoard.Unknown
MCHP.US,Microchip Technology Incorporated,USD,73.94,567648285.5180334,1.638794501662304,39960638905.96,NASD,SecurityBoard.Unknown
SPXL.US,Direxion Daily S&P500® Bull 3X ETF,USD,227.77,565520716.6666666,8.191492579332502,7106424227.77,AMEX,SecurityBoard.Unknown
MDY.US,SPDR® S&P MIDCAP 400 ETF Trust,USD,623.73,564889107.0666667,2.3102588119511474,25006176488.04,AMEX,SecurityBoard.Unknown
HPE.US,Hewlett Packard Enterprise Company,USD,22.43,563273294.4,1.7958058808466042,29933579025.53,NYSE,SecurityBoard.Unknown
MSI.US,"Motorola Solutions, Inc.",USD,377.49,561720222.1902333,0.9046406000577258,62872846195.020004,NYSE,SecurityBoard.Unknown
AMT.US,American Tower Corporation,USD,169.44,560676700.5,0.6746190000107438,79322763801.12,NYSE,SecurityBoard.Unknown
UPS.US,"United Parcel Service, Inc.",USD,105.41,560290465.5398,0.6660046139389187,89428325990.59,NYSE,SecurityBoard.Unknown
BX.US,Blackstone Inc.,USD,153.59,558848176.4339668,0.4680721885937065,120219255416.77,NYSE,SecurityBoard.Unknown
KMB.US,Kimberly-Clark Corporation,USD,97.56,558820552.4742,1.6350108930852303,32379492396.96,NASD,SecurityBoard.Unknown
GDXJ.US,VanEck Junior Gold Miners ETF,USD,120.19,558012964.8,6.102694808992395,9763928634.74,AMEX,SecurityBoard.Unknown
DG.US,Dollar General Corporation,USD,143.51,552511982.458,1.9586950664791782,31589259177.21,NYSE,SecurityBoard.Unknown
VLO.US,Valero Energy Corporation,USD,183.86,549843920.2666667,1.047171019788991,56079053840.54,NYSE,SecurityBoard.Unknown
VWO.US,Vanguard FTSE Emerging Markets ETF,USD,55.25,549810146.5333333,0.39152625690240755,143388162957.0,AMEX,SecurityBoard.Unknown
CVS.US,CVS Health Corporation,USD,79.79,547068513.7284,0.5482150553284447,101288017978.15001,NYSE,SecurityBoard.Unknown
URI.US,"United Rentals, Inc.",USD,880.88,545915837.9,1.0458817055171452,56050523889.36,NYSE,SecurityBoard.Unknown
SIVB.US,,USD,106.04,545055245.0,0.0,0.0,NASD,SecurityBoard.Unknown
CB.US,Chubb Limited,USD,306.63,539002695.1994001,0.4489230450390149,120674499895.17,NYSE,SecurityBoard.Unknown
VUG.US,Vanguard Growth ETF,USD,491.49,538695764.8666667,0.11131701575184327,487092716625.42,AMEX,SecurityBoard.Unknown
TT.US,Trane Technologies plc,USD,376.43,538181311.6,0.615272779584296,83469213275.72,NYSE,SecurityBoard.Unknown
MO.US,"Altria Group, Inc.",USD,54.72,535493387.2411667,0.5499361279062965,91856907325.44,NYSE,SecurityBoard.Unknown
IN00384.US,Leisure Products,USD,939.962,535336625.82699996,0.0,0.0,,SecurityBoard.USSector
